txn_id,user_id,merchant_id,txn_timestamp,txn_date,txn_hour,txn_day_of_week,amount,merchant_category,payment_mode,device_id,is_new_device,is_fraud,fraud_type
TXN-13466,USR-0345,MRC-0166,2023-09-06 10:54:37,2023-09-06,10,WED,60722.97,GAMING,UPI_QR,DEV-93767,False,False,
TXN-13467,USR-0294,MRC-0100,2023-07-04 14:17:15,2023-07-04,14,TUE,5401.01,TRAVEL,COLLECT_REQUEST,DEV-86044,False,False,
TXN-13468,USR-0449,MRC-0194,2023-10-27 04:52:07,2023-10-27,4,FRI,1249.02,FOOD,COLLECT_REQUEST,DEV-10531,False,False,
TXN-13469,USR-0422,MRC-0288,2023-06-22 23:06:58,2023-06-22,23,THU,10551.47,FUEL,UPI_QR,DEV-83738,False,False,
TXN-13470,USR-0231,MRC-0015,2023-06-07 22:24:11,2023-06-07,22,WED,56283.02,FOOD,COLLECT_REQUEST,DEV-45836,False,False,
TXN-13471,USR-0153,MRC-0189,2023-12-12 00:16:06,2023-12-12,0,TUE,66.57,FOOD,COLLECT_REQUEST,DEV-66984,False,True,VELOCITY
TXN-13472,USR-0327,MRC-0274,2024-01-31 04:26:59,2024-01-31,4,WED,19021.38,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-62836,False,False,
TXN-13473,USR-0227,MRC-0043,2023-07-04 08:33:44,2023-07-04,8,TUE,56337.77,RETAIL,COLLECT_REQUEST,DEV-54013,False,False,
TXN-13474,USR-0272,MRC-0200,2023-10-07 18:48:31,2023-10-07,18,SAT,17483.06,FOOD,COLLECT_REQUEST,DEV-31644,False,False,
TXN-13475,USR-0120,MRC-0011,2023-04-15 16:25:51,2023-04-15,16,SAT,4554.89,GAMING,UPI_ID,DEV-25060,False,False,
TXN-13476,USR-0397,MRC-0150,2023-10-07 21:43:40,2023-10-07,21,SAT,4898.61,TRAVEL,COLLECT_REQUEST,DEV-12342,False,False,
TXN-13477,USR-0447,MRC-0007,2023-09-22 17:31:41,2023-09-22,17,FRI,13086.97,FUEL,UPI_ID,DEV-67225,False,False,
TXN-13478,USR-0174,MRC-0076,2023-06-18 04:29:49,2023-06-18,4,SUN,276071.38,TRAVEL,UPI_ID,DEV-16287,False,True,UNUSUAL_AMOUNT
TXN-13479,USR-0108,MRC-0001,2024-01-07 19:34:26,2024-01-07,19,SUN,79376.12,GAMING,UPI_QR,DEV-35961,False,False,
TXN-13480,USR-0423,MRC-0157,2024-01-29 16:15:49,2024-01-29,16,MON,46580.79,FUEL,UPI_QR,DEV-92439,False,False,
TXN-13481,USR-0139,MRC-0079,2023-11-04 04:58:44,2023-11-04,4,SAT,435171.14,TRAVEL,COLLECT_REQUEST,DEV-11871,False,True,DORMANT_SPIKE
TXN-13482,USR-0057,MRC-0002,2023-12-11 08:21:42,2023-12-11,8,MON,34800.81,FUEL,UPI_QR,DEV-29699,False,False,
TXN-13483,USR-0305,MRC-0171,2023-04-01 13:39:40,2023-04-01,13,SAT,46366.4,RETAIL,UPI_QR,DEV-61034,False,False,
TXN-13484,USR-0197,MRC-0235,2024-02-28 16:18:53,2024-02-28,16,WED,41457.37,FUEL,UPI_ID,DEV-48161,False,False,
TXN-13485,USR-0298,MRC-0119,2023-08-13 11:00:57,2023-08-13,11,SUN,13145.67,TRAVEL,COLLECT_REQUEST,DEV-30014,False,False,
TXN-13486,USR-0367,MRC-0202,2023-08-21 06:19:42,2023-08-21,6,MON,19937.93,FUEL,UPI_ID,DEV-50689,False,False,
TXN-13487,USR-0414,MRC-0108,2024-01-05 00:41:07,2024-01-05,0,FRI,24885.25,TRAVEL,UPI_QR,DEV-78184,False,False,
TXN-13488,USR-0022,MRC-0020,2023-06-17 08:56:40,2023-06-17,8,SAT,47500.72,FUEL,COLLECT_REQUEST,DEV-64928,False,False,
TXN-13489,USR-0391,MRC-0198,2023-04-14 05:02:26,2023-04-14,5,FRI,43364.56,GAMING,UPI_ID,DEV-98966,False,False,
TXN-13490,USR-0160,MRC-0282,2023-07-09 21:17:58,2023-07-09,21,SUN,16015.08,RETAIL,UPI_ID,DEV-85521,False,False,
TXN-13491,USR-0181,MRC-0239,2023-06-16 00:10:04,2023-06-16,0,FRI,44726.41,TRAVEL,COLLECT_REQUEST,DEV-86118,False,False,
TXN-13492,USR-0290,MRC-0161,2023-05-13 11:58:24,2023-05-13,11,SAT,7144.41,RETAIL,COLLECT_REQUEST,DEV-78356,False,False,
TXN-13493,USR-0386,MRC-0141,2023-06-01 17:07:08,2023-06-01,17,THU,2587.07,FUEL,UPI_ID,DEV-45638,False,False,
TXN-13494,USR-0098,MRC-0159,2023-04-06 08:21:13,2023-04-06,8,THU,78033.82,TRAVEL,UPI_ID,DEV-52999,False,False,
TXN-13495,USR-0337,MRC-0129,2023-11-13 18:49:39,2023-11-13,18,MON,36679.41,TRAVEL,UPI_ID,DEV-67923,False,False,
TXN-13496,USR-0276,MRC-0253,2023-10-30 01:36:36,2023-10-30,1,MON,40600.13,GAMING,UPI_QR,DEV-32441,False,False,
TXN-13497,USR-0321,MRC-0104,2024-02-21 02:21:24,2024-02-21,2,WED,6239.24,RETAIL,UPI_QR,DEV-33465,False,False,
TXN-13498,USR-0166,MRC-0183,2023-04-10 09:27:22,2023-04-10,9,MON,24213.56,RETAIL,COLLECT_REQUEST,DEV-92226,False,False,
TXN-13499,USR-0323,MRC-0218,2023-10-25 09:57:59,2023-10-25,9,WED,19113.96,GAMING,UPI_ID,DEV-13914,False,False,
TXN-13500,USR-0466,MRC-0214,2024-02-02 13:40:22,2024-02-02,13,FRI,54408.14,FUEL,UPI_ID,DEV-30152,False,False,
TXN-13501,USR-0185,MRC-0229,2024-03-30 09:56:03,2024-03-30,9,SAT,18797.02,FUEL,UPI_QR,DEV-84083,False,False,
TXN-13502,USR-0076,MRC-0020,2023-08-27 03:01:58,2023-08-27,3,SUN,43163.69,FUEL,UPI_QR,DEV-40877,False,False,
TXN-13503,USR-0334,MRC-0030,2023-07-16 07:46:11,2023-07-16,7,SUN,48559.87,TRAVEL,COLLECT_REQUEST,DEV-58527,False,False,
TXN-13504,USR-0420,MRC-0281,2023-07-05 00:11:33,2023-07-05,0,WED,8033.53,GAMING,UPI_QR,DEV-12916,False,False,
TXN-13505,USR-0171,MRC-0128,2023-07-17 09:21:17,2023-07-17,9,MON,63790.82,CRYPTO_EXCHANGE,UPI_ID,DEV-62681,False,False,
TXN-13506,USR-0141,MRC-0288,2023-11-07 05:38:48,2023-11-07,5,TUE,45037.46,FUEL,COLLECT_REQUEST,DEV-92399,False,False,
TXN-13507,USR-0046,MRC-0274,2024-01-31 03:45:33,2024-01-31,3,WED,33678.26,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-73976,False,False,
TXN-13508,USR-0139,MRC-0222,2024-01-27 05:24:14,2024-01-27,5,SAT,45641.27,CRYPTO_EXCHANGE,UPI_QR,DEV-11871,False,False,
TXN-13509,USR-0314,MRC-0049,2024-03-09 08:55:35,2024-03-09,8,SAT,18112.58,GAMING,UPI_QR,DEV-84219,False,False,
TXN-13510,USR-0107,MRC-0161,2024-01-22 14:43:55,2024-01-22,14,MON,24822.42,RETAIL,COLLECT_REQUEST,DEV-55347,False,False,
TXN-13511,USR-0134,MRC-0066,2023-10-08 18:57:31,2023-10-08,18,SUN,68083.34,GAMING,UPI_ID,DEV-60880,False,False,
TXN-13512,USR-0238,MRC-0234,2024-03-16 04:23:24,2024-03-16,4,SAT,33350.58,FUEL,COLLECT_REQUEST,DEV-51408,True,True,ACCOUNT_TAKEOVER
TXN-13513,USR-0167,MRC-0192,2023-12-02 09:08:47,2023-12-02,9,SAT,1230.56,GAMING,UPI_QR,DEV-35977,False,False,
TXN-13514,USR-0372,MRC-0116,2023-04-06 00:21:22,2023-04-06,0,THU,17734.41,TRAVEL,UPI_QR,DEV-55437,False,False,
TXN-13515,USR-0297,MRC-0186,2023-12-24 16:36:38,2023-12-24,16,SUN,13757.12,GAMING,COLLECT_REQUEST,DEV-65834,False,False,
TXN-13516,USR-0205,MRC-0020,2023-07-17 12:37:28,2023-07-17,12,MON,30750.0,FUEL,COLLECT_REQUEST,DEV-44697,False,False,
TXN-13517,USR-0183,MRC-0167,2023-11-26 03:18:39,2023-11-26,3,SUN,45929.85,CRYPTO_EXCHANGE,UPI_QR,DEV-61574,False,False,
TXN-13518,USR-0306,MRC-0174,2024-01-12 04:01:58,2024-01-12,4,FRI,24515.0,RETAIL,UPI_QR,DEV-41119,False,False,
TXN-13519,USR-0311,MRC-0159,2024-03-09 15:14:25,2024-03-09,15,SAT,10219.33,TRAVEL,UPI_QR,DEV-38172,False,False,
TXN-13520,USR-0380,MRC-0154,2024-02-29 18:28:54,2024-02-29,18,THU,46133.12,TRAVEL,UPI_ID,DEV-75090,False,False,
TXN-13521,USR-0488,MRC-0051,2023-07-08 06:31:55,2023-07-08,6,SAT,42075.03,FOOD,COLLECT_REQUEST,DEV-63974,False,False,
TXN-13522,USR-0184,MRC-0284,2023-06-04 04:51:30,2023-06-04,4,SUN,21991.1,TRAVEL,UPI_QR,DEV-40036,False,False,
TXN-13523,USR-0288,MRC-0146,2023-10-14 17:14:50,2023-10-14,17,SAT,66306.13,RETAIL,UPI_QR,DEV-10191,False,False,
TXN-13524,USR-0320,MRC-0038,2023-05-20 03:09:54,2023-05-20,3,SAT,12407.81,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-91546,False,False,
TXN-13525,USR-0088,MRC-0206,2024-03-01 09:31:20,2024-03-01,9,FRI,1651.49,FOOD,UPI_ID,DEV-89487,False,False,
TXN-13526,USR-0296,MRC-0116,2023-10-10 03:20:00,2023-10-10,3,TUE,32033.07,TRAVEL,COLLECT_REQUEST,DEV-16085,False,False,
TXN-13527,USR-0381,MRC-0026,2023-11-14 13:44:37,2023-11-14,13,TUE,55860.19,GAMING,COLLECT_REQUEST,DEV-16075,False,False,
TXN-13528,USR-0445,MRC-0207,2023-10-06 22:25:19,2023-10-06,22,FRI,48955.84,CRYPTO_EXCHANGE,UPI_ID,DEV-68500,False,False,
TXN-13529,USR-0481,MRC-0273,2023-09-28 17:48:34,2023-09-28,17,THU,34504.98,FOOD,COLLECT_REQUEST,DEV-26134,False,False,
TXN-13530,USR-0251,MRC-0240,2024-02-18 18:45:55,2024-02-18,18,SUN,64551.48,FOOD,COLLECT_REQUEST,DEV-70778,False,False,
TXN-13531,USR-0303,MRC-0202,2023-09-29 21:08:31,2023-09-29,21,FRI,32918.03,FUEL,UPI_ID,DEV-39695,False,False,
TXN-13532,USR-0060,MRC-0234,2023-04-21 01:17:00,2023-04-21,1,FRI,66161.82,FUEL,UPI_QR,DEV-70466,False,False,
TXN-13533,USR-0288,MRC-0037,2023-04-07 17:13:19,2023-04-07,17,FRI,77614.88,CRYPTO_EXCHANGE,UPI_ID,DEV-10191,False,False,
TXN-13534,USR-0154,MRC-0171,2023-07-16 08:46:56,2023-07-16,8,SUN,50742.04,RETAIL,UPI_ID,DEV-32591,False,False,
TXN-13535,USR-0084,MRC-0062,2023-07-07 03:01:00,2023-07-07,3,FRI,46598.1,FUEL,UPI_ID,DEV-59184,False,False,
TXN-13536,USR-0269,MRC-0051,2023-04-18 12:37:20,2023-04-18,12,TUE,4674.23,FOOD,UPI_QR,DEV-98887,False,False,
TXN-13537,USR-0146,MRC-0144,2023-09-17 08:42:38,2023-09-17,8,SUN,70364.35,FOOD,COLLECT_REQUEST,DEV-26050,False,False,
TXN-13538,USR-0364,MRC-0134,2024-01-07 08:03:08,2024-01-07,8,SUN,527239.53,FUEL,UPI_QR,DEV-66408,False,True,UNUSUAL_AMOUNT
TXN-13539,USR-0306,MRC-0051,2023-08-24 09:00:25,2023-08-24,9,THU,20756.23,FOOD,UPI_ID,DEV-41119,False,False,
TXN-13540,USR-0337,MRC-0176,2023-05-19 15:02:05,2023-05-19,15,FRI,65168.36,RETAIL,UPI_QR,DEV-38027,False,False,
TXN-13541,USR-0322,MRC-0256,2024-03-02 20:30:04,2024-03-02,20,SAT,18371.74,RETAIL,UPI_ID,DEV-39548,False,False,
TXN-13542,USR-0491,MRC-0084,2024-01-20 04:15:10,2024-01-20,4,SAT,10541.64,GAMING,COLLECT_REQUEST,DEV-81911,False,False,
TXN-13543,USR-0330,MRC-0248,2023-05-29 23:44:11,2023-05-29,23,MON,4419.01,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-25415,False,False,
TXN-13544,USR-0124,MRC-0257,2023-04-24 02:36:56,2023-04-24,2,MON,28474.79,FUEL,COLLECT_REQUEST,DEV-59023,False,False,
TXN-13545,USR-0231,MRC-0249,2023-11-14 11:01:56,2023-11-14,11,TUE,44344.78,RETAIL,UPI_QR,DEV-45836,False,False,
TXN-13546,USR-0386,MRC-0163,2023-09-28 23:02:19,2023-09-28,23,THU,3506.04,GAMING,UPI_ID,DEV-45638,False,False,
TXN-13547,USR-0351,MRC-0178,2023-12-27 11:37:00,2023-12-27,11,WED,55796.86,TRAVEL,UPI_ID,DEV-34042,False,False,
TXN-13548,USR-0369,MRC-0067,2023-11-01 18:27:27,2023-11-01,18,WED,56996.86,FOOD,UPI_QR,DEV-53781,False,False,
TXN-13549,USR-0146,MRC-0128,2023-09-22 16:56:52,2023-09-22,16,FRI,25368.78,CRYPTO_EXCHANGE,UPI_ID,DEV-26050,False,False,
TXN-13550,USR-0120,MRC-0147,2023-05-08 07:27:07,2023-05-08,7,MON,1867.33,GAMING,COLLECT_REQUEST,DEV-25060,False,False,
TXN-13551,USR-0114,MRC-0160,2023-06-07 04:45:11,2023-06-07,4,WED,2405.16,TRAVEL,UPI_ID,DEV-23513,False,False,
TXN-13552,USR-0333,MRC-0234,2023-11-21 04:25:48,2023-11-21,4,TUE,17201.96,FUEL,COLLECT_REQUEST,DEV-38370,False,False,
TXN-13553,USR-0222,MRC-0268,2023-08-22 04:18:56,2023-08-22,4,TUE,26253.6,CRYPTO_EXCHANGE,UPI_ID,DEV-56537,False,False,
TXN-13554,USR-0214,MRC-0104,2023-11-02 17:51:57,2023-11-02,17,THU,13836.97,RETAIL,UPI_ID,DEV-48873,False,False,
TXN-13555,USR-0007,MRC-0240,2023-08-10 14:03:08,2023-08-10,14,THU,14779.75,FOOD,COLLECT_REQUEST,DEV-26483,False,False,
TXN-13556,USR-0282,MRC-0146,2023-12-19 07:33:03,2023-12-19,7,TUE,24070.56,RETAIL,UPI_ID,DEV-42884,False,False,
TXN-13557,USR-0084,MRC-0144,2023-10-22 22:28:11,2023-10-22,22,SUN,753883.79,FOOD,COLLECT_REQUEST,DEV-59184,False,True,UNUSUAL_AMOUNT
TXN-13558,USR-0094,MRC-0283,2023-04-23 08:10:23,2023-04-23,8,SUN,46523.6,GAMING,UPI_QR,DEV-95246,False,False,
TXN-13559,USR-0463,MRC-0248,2023-08-24 06:47:57,2023-08-24,6,THU,9752.81,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-78133,False,False,
TXN-13560,USR-0494,MRC-0171,2023-06-30 17:00:54,2023-06-30,17,FRI,3005.15,RETAIL,COLLECT_REQUEST,DEV-75491,False,False,
TXN-13561,USR-0103,MRC-0192,2024-01-04 04:57:25,2024-01-04,4,THU,66372.52,GAMING,COLLECT_REQUEST,DEV-64068,False,False,
TXN-13562,USR-0013,MRC-0080,2023-12-15 23:33:17,2023-12-15,23,FRI,16651.29,RETAIL,UPI_ID,DEV-10148,False,False,
TXN-13563,USR-0353,MRC-0061,2023-09-20 09:43:07,2023-09-20,9,WED,72.37,RETAIL,UPI_ID,DEV-47122,False,True,VELOCITY
TXN-13564,USR-0395,MRC-0002,2023-04-17 11:57:43,2023-04-17,11,MON,21641.13,FUEL,COLLECT_REQUEST,DEV-50567,False,False,
TXN-13565,USR-0149,MRC-0162,2023-07-03 21:43:52,2023-07-03,21,MON,50275.02,GAMING,UPI_ID,DEV-97305,False,False,
TXN-13566,USR-0139,MRC-0268,2024-02-11 21:55:13,2024-02-11,21,SUN,409974.66,CRYPTO_EXCHANGE,UPI_ID,DEV-11871,False,True,UNUSUAL_AMOUNT
TXN-13567,USR-0313,MRC-0043,2024-02-03 23:42:07,2024-02-03,23,SAT,24852.67,RETAIL,UPI_ID,DEV-88090,False,False,
TXN-13568,USR-0250,MRC-0070,2024-02-16 22:59:43,2024-02-16,22,FRI,64910.06,FUEL,COLLECT_REQUEST,DEV-63956,False,False,
TXN-13569,USR-0445,MRC-0296,2023-10-21 18:04:34,2023-10-21,18,SAT,33108.16,CRYPTO_EXCHANGE,UPI_QR,DEV-68500,False,False,
TXN-13570,USR-0194,MRC-0134,2024-01-15 18:10:53,2024-01-15,18,MON,23271.09,FUEL,UPI_ID,DEV-65786,False,False,
TXN-13571,USR-0106,MRC-0198,2023-09-08 20:32:16,2023-09-08,20,FRI,31527.75,GAMING,UPI_QR,DEV-53505,False,False,
TXN-13572,USR-0242,MRC-0244,2023-12-18 02:41:43,2023-12-18,2,MON,9173.22,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-74192,False,False,
TXN-13573,USR-0393,MRC-0110,2023-04-23 09:55:43,2023-04-23,9,SUN,56818.71,GAMING,COLLECT_REQUEST,DEV-81043,False,False,
TXN-13574,USR-0269,MRC-0220,2023-12-23 16:34:51,2023-12-23,16,SAT,9764.56,TRAVEL,COLLECT_REQUEST,DEV-98887,False,False,
TXN-13575,USR-0237,MRC-0290,2024-03-29 17:23:51,2024-03-29,17,FRI,43120.18,GAMING,UPI_QR,DEV-19119,False,False,
TXN-13576,USR-0488,MRC-0266,2024-02-28 11:12:17,2024-02-28,11,WED,30881.15,CRYPTO_EXCHANGE,UPI_ID,DEV-63974,False,False,
TXN-13577,USR-0332,MRC-0065,2023-09-25 05:32:54,2023-09-25,5,MON,32236.41,TRAVEL,UPI_ID,DEV-97334,False,False,
TXN-13578,USR-0080,MRC-0216,2023-12-11 20:24:40,2023-12-11,20,MON,32534.86,FUEL,COLLECT_REQUEST,DEV-57575,False,False,
TXN-13579,USR-0143,MRC-0120,2024-02-29 12:44:36,2024-02-29,12,THU,11031.93,GAMING,COLLECT_REQUEST,DEV-59555,False,False,
TXN-13580,USR-0429,MRC-0031,2023-05-03 09:19:18,2023-05-03,9,WED,33674.0,CRYPTO_EXCHANGE,UPI_QR,DEV-74173,False,False,
TXN-13581,USR-0401,MRC-0119,2023-06-17 20:40:45,2023-06-17,20,SAT,69139.81,TRAVEL,UPI_ID,DEV-79400,False,False,
TXN-13582,USR-0278,MRC-0163,2023-07-08 17:43:37,2023-07-08,17,SAT,19879.91,GAMING,UPI_QR,DEV-22220,False,False,
TXN-13583,USR-0394,MRC-0210,2024-01-09 05:02:38,2024-01-09,5,TUE,7555.58,FOOD,COLLECT_REQUEST,DEV-92988,False,False,
TXN-13584,USR-0224,MRC-0250,2023-06-01 05:23:15,2023-06-01,5,THU,36960.71,GAMING,UPI_ID,DEV-59879,False,False,
TXN-13585,USR-0295,MRC-0150,2024-02-18 18:37:21,2024-02-18,18,SUN,12001.2,TRAVEL,UPI_QR,DEV-48680,False,False,
TXN-13586,USR-0170,MRC-0265,2024-01-31 07:43:35,2024-01-31,7,WED,43786.64,FOOD,COLLECT_REQUEST,DEV-54487,False,False,
TXN-13587,USR-0405,MRC-0002,2024-01-29 16:52:42,2024-01-29,16,MON,13948.26,FUEL,UPI_QR,DEV-92903,False,False,
TXN-13588,USR-0469,MRC-0019,2024-02-12 03:13:17,2024-02-12,3,MON,48698.15,CRYPTO_EXCHANGE,UPI_QR,DEV-89006,False,False,
TXN-13589,USR-0195,MRC-0256,2024-02-26 02:37:17,2024-02-26,2,MON,36279.64,RETAIL,UPI_ID,DEV-97078,False,False,
TXN-13590,USR-0241,MRC-0032,2024-02-12 17:41:30,2024-02-12,17,MON,17587.8,GAMING,UPI_QR,DEV-50388,False,False,
TXN-13591,USR-0472,MRC-0179,2023-11-15 19:38:49,2023-11-15,19,WED,7737.23,GAMING,COLLECT_REQUEST,DEV-67411,False,False,
TXN-13592,USR-0376,MRC-0076,2024-03-27 04:40:40,2024-03-27,4,WED,2367.01,TRAVEL,UPI_ID,DEV-18922,False,False,
TXN-13593,USR-0195,MRC-0273,2023-07-07 21:36:50,2023-07-07,21,FRI,43094.89,FOOD,UPI_ID,DEV-97078,False,False,
TXN-13594,USR-0004,MRC-0159,2023-07-22 10:30:47,2023-07-22,10,SAT,26713.59,TRAVEL,UPI_QR,DEV-58344,False,False,
TXN-13595,USR-0118,MRC-0068,2024-02-01 04:53:43,2024-02-01,4,THU,25656.3,FOOD,UPI_ID,DEV-12628,False,False,
TXN-13596,USR-0404,MRC-0247,2023-10-06 02:08:31,2023-10-06,2,FRI,96319.99,FUEL,UPI_ID,DEV-97158,False,True,DORMANT_SPIKE
TXN-13597,USR-0454,MRC-0113,2024-02-11 08:31:10,2024-02-11,8,SUN,18435.65,TRAVEL,COLLECT_REQUEST,DEV-35748,False,False,
TXN-13598,USR-0285,MRC-0048,2023-06-12 05:03:25,2023-06-12,5,MON,34508.13,FUEL,UPI_ID,DEV-11204,False,False,
TXN-13599,USR-0026,MRC-0225,2023-07-27 17:45:06,2023-07-27,17,THU,4983.71,TRAVEL,UPI_ID,DEV-96761,False,False,
TXN-13600,USR-0179,MRC-0257,2024-03-05 03:30:28,2024-03-05,3,TUE,50.09,FUEL,UPI_ID,DEV-72732,False,True,VELOCITY
TXN-13601,USR-0331,MRC-0115,2023-06-04 07:24:33,2023-06-04,7,SUN,9325.1,FOOD,UPI_ID,DEV-53142,False,False,
TXN-13602,USR-0247,MRC-0075,2024-01-23 07:56:00,2024-01-23,7,TUE,48214.13,RETAIL,COLLECT_REQUEST,DEV-48390,False,False,
TXN-13603,USR-0070,MRC-0053,2023-08-19 00:59:49,2023-08-19,0,SAT,66025.53,CRYPTO_EXCHANGE,UPI_QR,DEV-42035,False,False,
TXN-13604,USR-0365,MRC-0157,2023-06-02 15:11:04,2023-06-02,15,FRI,6107.65,FUEL,COLLECT_REQUEST,DEV-63303,False,False,
TXN-13605,USR-0021,MRC-0178,2023-09-17 11:06:16,2023-09-17,11,SUN,41679.3,TRAVEL,UPI_ID,DEV-63982,False,False,
TXN-13606,USR-0043,MRC-0260,2023-07-24 13:49:41,2023-07-24,13,MON,49018.97,RETAIL,COLLECT_REQUEST,DEV-85041,False,False,
TXN-13607,USR-0258,MRC-0124,2024-02-01 05:45:31,2024-02-01,5,THU,70827.43,RETAIL,COLLECT_REQUEST,DEV-73582,False,False,
TXN-13608,USR-0185,MRC-0118,2023-04-22 21:31:12,2023-04-22,21,SAT,30699.4,GAMING,UPI_QR,DEV-84083,False,True,MERCHANT_FRAUD
TXN-13609,USR-0234,MRC-0009,2023-06-30 21:12:01,2023-06-30,21,FRI,28673.45,FOOD,COLLECT_REQUEST,DEV-71535,False,False,
TXN-13610,USR-0445,MRC-0170,2023-07-28 20:50:31,2023-07-28,20,FRI,38425.31,FUEL,UPI_QR,DEV-52139,False,False,
TXN-13611,USR-0422,MRC-0069,2023-07-16 09:42:51,2023-07-16,9,SUN,6335.48,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-83738,False,False,
TXN-13612,USR-0020,MRC-0071,2023-07-06 03:01:28,2023-07-06,3,THU,24685.44,RETAIL,UPI_QR,DEV-24642,False,True,DORMANT_SPIKE
TXN-13613,USR-0201,MRC-0041,2023-12-09 04:46:01,2023-12-09,4,SAT,80311.31,FOOD,COLLECT_REQUEST,DEV-35012,False,False,
TXN-13614,USR-0301,MRC-0185,2024-01-27 21:27:23,2024-01-27,21,SAT,13732.17,GAMING,UPI_ID,DEV-43544,False,False,
TXN-13615,USR-0053,MRC-0096,2023-07-12 11:21:48,2023-07-12,11,WED,10810.73,TRAVEL,COLLECT_REQUEST,DEV-49886,False,False,
TXN-13616,USR-0355,MRC-0139,2023-12-11 22:40:08,2023-12-11,22,MON,3509.03,TRAVEL,UPI_ID,DEV-50774,False,False,
TXN-13617,USR-0034,MRC-0028,2023-05-04 11:45:27,2023-05-04,11,THU,46351.17,RETAIL,UPI_QR,DEV-23037,False,False,
TXN-13618,USR-0039,MRC-0060,2023-04-19 15:23:56,2023-04-19,15,WED,464401.3,GAMING,UPI_ID,DEV-39331,False,True,UNUSUAL_AMOUNT
TXN-13619,USR-0255,MRC-0235,2023-09-02 05:55:15,2023-09-02,5,SAT,39607.84,FUEL,COLLECT_REQUEST,DEV-42352,False,False,
TXN-13620,USR-0043,MRC-0186,2023-04-10 23:31:19,2023-04-10,23,MON,611687.59,GAMING,UPI_QR,DEV-85041,False,True,UNUSUAL_AMOUNT
TXN-13621,USR-0464,MRC-0211,2024-01-13 05:27:46,2024-01-13,5,SAT,151.78,FUEL,UPI_ID,DEV-98716,False,True,VELOCITY
TXN-13622,USR-0070,MRC-0101,2023-12-27 13:18:16,2023-12-27,13,WED,92142.75,TRAVEL,UPI_QR,DEV-42035,False,False,
TXN-13623,USR-0196,MRC-0133,2023-07-16 02:31:18,2023-07-16,2,SUN,46789.67,FOOD,COLLECT_REQUEST,DEV-78544,True,True,ACCOUNT_TAKEOVER
TXN-13624,USR-0109,MRC-0276,2023-04-02 04:45:15,2023-04-02,4,SUN,39546.34,GAMING,UPI_ID,DEV-89865,False,False,
TXN-13625,USR-0165,MRC-0265,2023-07-16 20:58:23,2023-07-16,20,SUN,61006.82,FOOD,UPI_QR,DEV-78420,False,False,
TXN-13626,USR-0108,MRC-0010,2023-10-19 02:43:44,2023-10-19,2,THU,37516.61,GAMING,UPI_QR,DEV-35961,False,False,
TXN-13627,USR-0210,MRC-0075,2023-05-13 20:08:09,2023-05-13,20,SAT,15259.74,RETAIL,COLLECT_REQUEST,DEV-15766,False,False,
TXN-13628,USR-0069,MRC-0273,2024-03-19 22:23:46,2024-03-19,22,TUE,15243.99,FOOD,COLLECT_REQUEST,DEV-19423,False,False,
TXN-13629,USR-0014,MRC-0195,2024-02-02 08:39:02,2024-02-02,8,FRI,3574.79,RETAIL,COLLECT_REQUEST,DEV-30426,False,False,
TXN-13630,USR-0079,MRC-0178,2023-08-22 11:23:20,2023-08-22,11,TUE,12778.31,TRAVEL,COLLECT_REQUEST,DEV-86162,False,False,
TXN-13631,USR-0451,MRC-0123,2023-11-16 02:33:44,2023-11-16,2,THU,26086.59,TRAVEL,COLLECT_REQUEST,DEV-94384,True,True,ACCOUNT_TAKEOVER
TXN-13632,USR-0460,MRC-0163,2023-05-10 20:50:53,2023-05-10,20,WED,41770.86,GAMING,UPI_QR,DEV-53989,False,False,
TXN-13633,USR-0406,MRC-0093,2023-09-18 20:20:41,2023-09-18,20,MON,33633.97,FUEL,UPI_QR,DEV-62158,False,False,
TXN-13634,USR-0358,MRC-0136,2024-01-02 04:39:08,2024-01-02,4,TUE,59725.9,CRYPTO_EXCHANGE,UPI_QR,DEV-72616,False,False,
TXN-13635,USR-0353,MRC-0046,2024-01-31 01:19:34,2024-01-31,1,WED,660046.54,TRAVEL,UPI_QR,DEV-47122,False,True,DORMANT_SPIKE
TXN-13636,USR-0215,MRC-0206,2024-01-22 17:18:01,2024-01-22,17,MON,17634.31,FOOD,UPI_QR,DEV-22705,False,False,
TXN-13637,USR-0478,MRC-0297,2024-02-27 10:55:54,2024-02-27,10,TUE,25568.69,CRYPTO_EXCHANGE,UPI_QR,DEV-75391,False,False,
TXN-13638,USR-0408,MRC-0261,2023-10-14 19:54:48,2023-10-14,19,SAT,18527.94,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-39981,False,False,
TXN-13639,USR-0105,MRC-0247,2023-08-12 05:51:30,2023-08-12,5,SAT,11965.96,FUEL,UPI_ID,DEV-90648,False,False,
TXN-13640,USR-0138,MRC-0276,2024-03-29 11:12:32,2024-03-29,11,FRI,30195.31,GAMING,COLLECT_REQUEST,DEV-31340,False,False,
