txn_id,user_id,merchant_id,txn_timestamp,txn_date,txn_hour,txn_day_of_week,amount,merchant_category,payment_mode,device_id,is_new_device,is_fraud,fraud_type,user_avg_amt,user_std_amt,user_amt_zscore,hour_risk_score,typical_hour_min,typical_hour_max,is_outside_typical_hour,last_txn_date,days_since_last_txn,is_new_device_high_amount,merchant_refund_rate,chargeback_count,registration_days,merchant_risk_flag,merchant_is_new,category_risk_score,fraud_score,risk_level
TXN-13364,USR-0431,MRC-0068,2024-01-10 02:15:13,2024-01-10,2,WED,11154.02,FOOD,UPI_ID,DEV-72204,False,False,,10621.311666666666,3543.430900334992,0.15,100,10,20,1,2023-02-04,340,0,1.81,39,1099,LOW,0,5,37.4,MEDIUM
TXN-13365,USR-0254,MRC-0210,2023-12-05 08:32:23,2023-12-05,8,TUE,3208.13,FOOD,UPI_QR,DEV-28850,False,False,,7052.49,11814.019261116415,-0.33,10,9,23,1,2023-03-25,255,0,3.52,47,374,LOW,0,5,20.32,MEDIUM
TXN-13366,USR-0016,MRC-0066,2023-08-08 15:30:15,2023-08-08,15,TUE,19208.39,GAMING,COLLECT_REQUEST,DEV-76398,False,False,,20538.017741935484,24819.006028885433,-0.05,10,8,20,0,2023-01-12,208,0,10.43,44,1789,HIGH,0,60,26.34,MEDIUM
TXN-13367,USR-0169,MRC-0087,2023-11-11 07:43:19,2023-11-11,7,SAT,6689.64,GAMING,COLLECT_REQUEST,DEV-67367,False,False,,6334.021935483871,2353.7816280507973,0.15,40,10,22,1,2023-01-02,313,0,11.24,27,417,HIGH,0,60,38.44,MEDIUM
TXN-13368,USR-0155,MRC-0230,2023-12-16 00:42:51,2023-12-16,0,SAT,9156.35,TRAVEL,UPI_QR,DEV-38910,False,False,,14746.820555555556,17132.73888803438,-0.33,70,8,20,1,2023-02-20,299,0,2.56,43,542,LOW,0,20,33.05,MEDIUM
TXN-13369,USR-0436,MRC-0299,2024-01-09 23:00:49,2024-01-09,23,TUE,28244.47,FOOD,UPI_QR,DEV-15581,False,False,,34674.90638888889,43610.216466001584,-0.15,70,8,21,1,2023-02-25,318,0,2.55,8,1713,LOW,0,5,31.54,MEDIUM
TXN-13370,USR-0213,MRC-0086,2024-03-29 19:42:09,2024-03-29,19,FRI,7513.69,TRAVEL,UPI_QR,DEV-21707,False,False,,14380.210000000001,21880.556397051307,-0.31,10,10,22,0,2023-03-27,368,0,0.67,43,744,LOW,0,20,14.54,LOW
TXN-13371,USR-0240,MRC-0144,2023-04-01 03:17:40,2023-04-01,3,SAT,13747.31,FOOD,UPI_QR,DEV-52189,True,True,ACCOUNT_TAKEOVER,12664.553548387095,21169.663239862453,0.05,100,7,20,1,2023-03-27,5,0,3.26,46,279,LOW,0,5,28.26,MEDIUM
TXN-13372,USR-0005,MRC-0201,2023-06-24 12:51:39,2023-06-24,12,SAT,38898.51,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-72331,False,False,,69784.38484848486,102374.46034596593,-0.3,10,9,21,0,2023-01-17,158,0,12.84,28,1426,HIGH,0,90,31.27,MEDIUM
TXN-13373,USR-0334,MRC-0265,2023-07-21 20:28:44,2023-07-21,20,FRI,77633.42,FOOD,UPI_ID,DEV-58527,False,False,,99822.8462962963,169642.51164959423,-0.13,10,8,20,0,2023-03-20,123,0,3.47,23,835,LOW,0,5,15.28,LOW
TXN-13374,USR-0074,MRC-0289,2023-07-20 18:56:45,2023-07-20,18,THU,71602.31,RETAIL,UPI_ID,DEV-95041,False,False,,48563.43323529412,20066.395870596425,1.15,10,9,23,0,2023-02-03,167,0,2.61,7,1032,LOW,0,10,18.54,LOW
TXN-13375,USR-0362,MRC-0277,2023-11-06 16:06:39,2023-11-06,16,MON,73029.43,GAMING,UPI_ID,DEV-68145,False,False,,64326.96772727273,16448.026713816125,0.53,10,10,22,0,2023-03-28,223,0,7.78,23,1204,MEDIUM,0,60,25.81,MEDIUM
TXN-13376,USR-0484,MRC-0205,2023-08-03 11:51:20,2023-08-03,11,THU,11507.86,GAMING,COLLECT_REQUEST,DEV-83973,False,False,,19449.72,27581.661409292265,-0.29,10,7,20,0,2023-02-27,157,0,11.49,22,1315,HIGH,0,60,27.19,MEDIUM
TXN-13377,USR-0381,MRC-0243,2023-10-05 05:15:09,2023-10-05,5,THU,69437.57,FOOD,COLLECT_REQUEST,DEV-16075,False,False,,43614.60466666667,15692.799342371962,1.65,40,9,22,1,2023-01-31,247,0,0.9,34,168,LOW,0,5,29.17,MEDIUM
TXN-13378,USR-0463,MRC-0043,2023-10-03 05:16:42,2023-10-03,5,TUE,11457.98,RETAIL,UPI_QR,DEV-78133,False,False,,16066.92090909091,5654.116485780715,-0.82,40,9,20,1,2023-03-12,205,0,0.39,45,898,LOW,0,10,24.31,MEDIUM
TXN-13379,USR-0270,MRC-0178,2024-03-23 11:54:22,2024-03-23,11,SAT,36443.64,TRAVEL,UPI_ID,DEV-68557,False,False,,38078.91333333334,60269.52874201044,-0.03,10,9,22,0,2023-02-03,414,0,3.0,47,196,LOW,0,20,16.4,LOW
TXN-13380,USR-0333,MRC-0269,2023-05-31 08:29:28,2023-05-31,8,WED,28213.94,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-38370,False,False,,53699.529642857146,84697.45952296004,-0.3,10,8,22,0,2023-03-08,84,0,14.19,15,1056,HIGH,0,90,32.35,MEDIUM
TXN-13381,USR-0256,MRC-0020,2023-05-26 19:26:53,2023-05-26,19,FRI,43310.44,FUEL,UPI_ID,DEV-48130,False,False,,116840.59833333333,190604.94918284018,-0.39,10,8,22,0,2023-01-26,120,0,1.9,43,1591,LOW,0,10,14.52,LOW
TXN-13382,USR-0277,MRC-0102,2023-10-19 17:27:43,2023-10-19,17,THU,22148.51,FOOD,COLLECT_REQUEST,DEV-84668,False,False,,15981.966052631578,6096.015231397027,1.01,10,9,20,0,2023-03-11,222,0,0.45,6,1413,LOW,0,5,15.89,LOW
TXN-13383,USR-0120,MRC-0157,2023-09-06 20:27:13,2023-09-06,20,WED,3183.11,FUEL,COLLECT_REQUEST,DEV-25060,False,False,,3329.6059375,1219.5325576626042,-0.12,10,10,20,0,2023-02-06,212,0,2.16,2,638,LOW,0,10,14.73,LOW
TXN-13384,USR-0011,MRC-0136,2024-01-02 12:08:39,2024-01-02,12,TUE,42542.53,CRYPTO_EXCHANGE,UPI_QR,DEV-24210,False,False,,45366.97785714286,11731.727577928204,-0.24,10,8,22,0,2023-02-28,308,0,9.02,4,1190,MEDIUM,0,90,28.22,MEDIUM
TXN-13385,USR-0292,MRC-0155,2024-01-12 21:54:45,2024-01-12,21,FRI,28947.98,FUEL,UPI_ID,DEV-39507,False,False,,57126.832727272726,42205.69762926448,-0.67,10,8,21,0,2023-01-20,357,0,1.71,46,1600,LOW,0,10,14.37,LOW
TXN-13386,USR-0330,MRC-0236,2023-06-29 02:32:55,2023-06-29,2,THU,3750.33,GAMING,UPI_QR,DEV-25415,False,False,,8198.637142857142,14570.438242707607,-0.31,100,7,21,1,2023-03-21,100,0,10.8,47,317,HIGH,0,60,49.64,HIGH
TXN-13387,USR-0436,MRC-0083,2023-11-28 07:27:42,2023-11-28,7,TUE,13763.36,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-15581,False,False,,34674.90638888889,43610.216466001584,-0.48,40,8,21,1,2023-02-25,276,0,10.7,12,656,HIGH,0,90,40.56,HIGH
TXN-13388,USR-0128,MRC-0288,2023-11-11 06:43:57,2023-11-11,6,SAT,42413.37,FUEL,UPI_ID,DEV-16648,False,False,,38175.3752,13844.278940489317,0.31,40,7,20,1,2023-01-04,311,0,1.04,46,292,LOW,0,10,25.76,MEDIUM
TXN-13389,USR-0102,MRC-0058,2023-04-10 13:24:35,2023-04-10,13,MON,45721.73,FOOD,UPI_QR,DEV-84528,False,True,MERCHANT_FRAUD,76627.06484848484,125326.82318677848,-0.25,10,7,22,0,2023-02-28,41,0,2.05,45,528,LOW,0,5,4.14,LOW
TXN-13390,USR-0375,MRC-0177,2023-12-29 06:00:13,2023-12-29,6,FRI,58869.74,FOOD,UPI_ID,DEV-30750,False,False,,43364.114400000006,18548.483491043833,0.84,40,7,22,1,2023-02-06,326,0,2.69,12,495,LOW,0,5,28.17,MEDIUM
TXN-13391,USR-0349,MRC-0121,2023-12-27 04:04:49,2023-12-27,4,WED,19209.57,FOOD,COLLECT_REQUEST,DEV-54523,False,False,,42444.18714285715,13118.901462561023,-1.77,100,8,23,1,2023-01-01,360,0,3.86,32,274,LOW,0,5,38.59,MEDIUM
TXN-13392,USR-0414,MRC-0099,2023-07-08 14:53:36,2023-07-08,14,SAT,23844.38,CRYPTO_EXCHANGE,UPI_QR,DEV-78184,False,False,,25171.7408,18142.785637851783,-0.07,10,10,23,0,2023-02-28,130,0,8.84,11,1355,MEDIUM,0,90,28.07,MEDIUM
TXN-13393,USR-0217,MRC-0016,2023-08-04 03:52:52,2023-08-04,3,FRI,24100.38,TRAVEL,UPI_ID,DEV-88883,False,False,,22293.69576923077,9266.856606885065,0.19,100,10,20,1,2023-02-28,157,0,3.7,12,1407,LOW,0,20,40.53,HIGH
TXN-13394,USR-0197,MRC-0050,2023-12-31 08:09:18,2023-12-31,8,SUN,41170.46,FUEL,COLLECT_REQUEST,DEV-48161,False,False,,24539.992083333334,13076.998376689133,1.27,10,8,20,0,2023-01-17,348,0,2.42,28,925,LOW,0,10,18.75,LOW
TXN-13395,USR-0437,MRC-0135,2023-10-24 21:18:51,2023-10-24,21,TUE,9526.52,RETAIL,COLLECT_REQUEST,DEV-70756,False,False,,7023.657391304348,2614.2620798858807,0.96,10,9,23,0,2023-02-28,238,0,1.32,24,1253,LOW,0,10,16.94,LOW
TXN-13396,USR-0177,MRC-0131,2024-01-06 09:29:40,2024-01-06,9,SAT,21626.95,RETAIL,COLLECT_REQUEST,DEV-70768,False,False,,89707.99833333334,168298.90692491783,-0.4,10,9,23,0,2023-03-09,303,0,1.01,39,1397,LOW,0,10,13.81,LOW
TXN-13397,USR-0167,MRC-0191,2023-07-17 08:15:08,2023-07-17,8,MON,1859.16,TRAVEL,UPI_QR,DEV-35977,False,False,,1602.0724137931034,2126.4179786231643,0.12,10,8,23,0,2023-01-27,171,0,1.46,44,799,LOW,0,20,15.53,LOW
TXN-13398,USR-0008,MRC-0292,2023-07-01 02:15:37,2023-07-01,2,SAT,74366.09,CRYPTO_EXCHANGE,UPI_ID,DEV-65860,False,False,,63317.29,49371.779527514904,0.22,100,10,23,1,2023-02-23,128,0,6.5,38,1387,MEDIUM,0,90,49.86,HIGH
TXN-13399,USR-0092,MRC-0054,2023-07-13 11:22:35,2023-07-13,11,THU,15412.59,FOOD,UPI_QR,DEV-27315,False,False,,14786.481785714286,19034.397182261626,0.03,10,9,23,0,2023-01-22,172,0,1.09,23,1170,LOW,0,5,13.46,LOW
TXN-13400,USR-0169,MRC-0272,2023-10-23 11:02:45,2023-10-23,11,MON,7647.63,FUEL,UPI_QR,DEV-67367,False,False,,6334.021935483871,2353.7816280507973,0.56,10,10,22,0,2023-01-02,294,0,3.98,16,781,LOW,0,10,17.86,LOW
TXN-13401,USR-0219,MRC-0024,2023-09-11 18:14:27,2023-09-11,18,MON,8104.48,TRAVEL,COLLECT_REQUEST,DEV-48420,False,False,,22565.9515625,29816.355353768413,-0.49,10,10,23,0,2023-02-20,203,0,1.47,24,311,LOW,0,20,15.18,LOW
TXN-13402,USR-0269,MRC-0066,2023-07-10 12:30:42,2023-07-10,12,MON,5847.46,GAMING,UPI_QR,DEV-98887,False,False,,7107.3624,2589.9537419538337,-0.49,10,9,23,0,2023-02-09,151,0,10.43,44,1789,HIGH,0,60,26.34,MEDIUM
TXN-13403,USR-0047,MRC-0218,2024-03-18 12:34:40,2024-03-18,12,MON,25414.06,GAMING,UPI_QR,DEV-31373,False,False,,96484.54071428571,150281.7692082751,-0.47,10,8,23,0,2023-03-26,358,0,10.93,15,548,HIGH,0,60,26.74,MEDIUM
TXN-13404,USR-0294,MRC-0076,2023-12-23 20:50:22,2023-12-23,20,SAT,3906.32,TRAVEL,UPI_QR,DEV-86044,False,False,,6492.761944444444,7600.565617915107,-0.34,10,10,21,0,2023-01-09,348,0,2.06,19,1091,LOW,0,20,15.65,LOW
TXN-13405,USR-0313,MRC-0268,2024-01-28 00:55:41,2024-01-28,0,SUN,48705.69,CRYPTO_EXCHANGE,UPI_QR,DEV-88090,False,False,,60101.69142857142,103683.4291784577,-0.11,70,8,23,1,2023-01-18,375,0,8.08,41,79,MEDIUM,0,90,44.46,HIGH
TXN-13406,USR-0467,MRC-0169,2024-01-12 20:45:15,2024-01-12,20,FRI,21317.88,FUEL,UPI_ID,DEV-99189,False,False,,79186.83716981132,137096.5356870903,-0.42,10,10,22,0,2023-03-19,299,0,1.39,21,1567,LOW,0,10,14.11,LOW
TXN-13407,USR-0208,MRC-0101,2023-04-12 01:01:44,2023-04-12,1,WED,3324.01,TRAVEL,UPI_ID,DEV-91873,True,True,ACCOUNT_TAKEOVER,2791.827741935484,997.2222898455145,0.53,100,7,20,1,2023-03-30,13,0,1.49,47,1536,LOW,0,20,29.78,MEDIUM
TXN-13408,USR-0414,MRC-0070,2024-03-03 04:35:49,2024-03-03,4,SUN,21473.73,FUEL,COLLECT_REQUEST,DEV-78184,False,False,,25171.7408,18142.785637851783,-0.2,100,10,23,1,2023-02-28,369,0,1.37,32,1696,LOW,0,10,37.1,MEDIUM
TXN-13409,USR-0280,MRC-0182,2024-03-20 02:22:13,2024-03-20,2,WED,48244.74,TRAVEL,COLLECT_REQUEST,DEV-68866,False,False,,50726.36157894737,34821.251942881136,-0.07,100,9,21,1,2023-01-19,426,0,0.8,28,1209,LOW,0,20,37.64,MEDIUM
TXN-13410,USR-0175,MRC-0139,2023-04-08 16:59:06,2023-04-08,16,SAT,17820.63,TRAVEL,UPI_ID,DEV-69833,False,False,,24430.7775,38066.11477929089,-0.17,10,7,20,0,2023-01-13,85,0,0.55,38,423,LOW,0,20,14.44,LOW
TXN-13411,USR-0266,MRC-0140,2023-09-18 12:43:12,2023-09-18,12,MON,52455.74,TRAVEL,UPI_ID,DEV-67187,False,False,,66393.2086111111,101854.736322145,-0.14,10,10,22,0,2023-02-25,205,0,1.31,0,1279,LOW,0,20,15.05,LOW
TXN-13412,USR-0115,MRC-0209,2024-02-24 21:07:40,2024-02-24,21,SAT,4153.65,FUEL,UPI_QR,DEV-99979,False,False,,4888.122068965517,1989.564836615175,-0.37,10,7,20,1,2023-03-15,346,0,3.53,40,431,LOW,0,10,20.82,MEDIUM
TXN-13413,USR-0248,MRC-0277,2023-07-06 00:00:05,2023-07-06,0,THU,84719.03,GAMING,UPI_ID,DEV-52670,False,False,,71530.0,83600.19932042819,0.16,70,10,21,1,2023-01-23,164,0,7.78,23,1204,MEDIUM,0,60,41.7,HIGH
TXN-13414,USR-0436,MRC-0183,2023-07-25 18:47:56,2023-07-25,18,TUE,24749.02,RETAIL,COLLECT_REQUEST,DEV-15581,False,False,,34674.90638888889,43610.216466001584,-0.23,10,8,21,0,2023-02-25,150,0,0.16,47,1495,LOW,0,10,13.13,LOW
TXN-13415,USR-0267,MRC-0151,2024-02-22 02:04:10,2024-02-22,2,THU,20902.23,FUEL,COLLECT_REQUEST,DEV-11165,False,False,,24134.59882352941,8256.143603796367,-0.39,100,9,21,1,2023-01-21,397,0,1.66,11,1564,LOW,0,10,37.33,MEDIUM
TXN-13416,USR-0268,MRC-0051,2023-07-14 23:57:42,2023-07-14,23,FRI,35385.91,FOOD,COLLECT_REQUEST,DEV-45620,False,False,,47234.77567567567,20099.565303842952,-0.59,70,10,23,0,2023-03-17,119,0,3.43,3,1541,LOW,0,5,27.24,MEDIUM
TXN-13417,USR-0045,MRC-0218,2023-06-24 21:31:49,2023-06-24,21,SAT,20035.34,GAMING,COLLECT_REQUEST,DEV-23900,False,False,,28993.76692307692,46974.43737039658,-0.19,10,9,23,0,2023-01-22,153,0,10.93,15,548,HIGH,0,60,26.74,MEDIUM
TXN-13418,USR-0299,MRC-0053,2023-09-09 03:04:53,2023-09-09,3,SAT,265961.05,CRYPTO_EXCHANGE,UPI_QR,DEV-53594,False,True,DORMANT_SPIKE,51331.55869565218,69230.02851327852,3.1,100,10,22,1,2023-02-05,216,0,12.54,49,1566,HIGH,0,90,63.33,HIGH
TXN-13419,USR-0340,MRC-0234,2024-02-08 03:20:03,2024-02-08,3,THU,73.17,FUEL,UPI_ID,DEV-60668,False,True,VELOCITY,25257.22090909091,36963.24085574346,-0.68,100,10,21,1,2023-01-18,386,0,1.78,45,913,LOW,0,10,37.42,MEDIUM
TXN-13420,USR-0388,MRC-0267,2024-03-13 13:11:40,2024-03-13,13,WED,48219.66,RETAIL,UPI_QR,DEV-87957,False,False,,57205.558333333334,80807.1967275954,-0.11,10,10,22,0,2023-01-31,407,0,0.88,46,1480,LOW,0,10,13.7,LOW
TXN-13421,USR-0132,MRC-0031,2023-12-28 17:51:18,2023-12-28,17,THU,72510.2,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-27589,False,False,,54155.32257142857,21836.22955828056,0.84,10,7,20,0,2023-03-26,277,0,9.52,3,1251,MEDIUM,0,90,31.14,MEDIUM
TXN-13422,USR-0341,MRC-0099,2023-10-21 19:51:43,2023-10-21,19,SAT,19665.04,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-19512,False,False,,23754.33606060606,29281.970618543364,-0.14,10,8,23,0,2023-03-08,227,0,8.84,11,1355,MEDIUM,0,90,28.07,MEDIUM
TXN-13423,USR-0208,MRC-0072,2024-03-09 03:55:24,2024-03-09,3,SAT,2501.54,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-87707,False,False,,2791.827741935484,997.2222898455145,-0.29,100,7,20,1,2023-03-30,345,0,13.95,27,687,HIGH,0,90,55.16,HIGH
TXN-13424,USR-0160,MRC-0163,2023-08-26 12:05:22,2023-08-26,12,SAT,7386.12,GAMING,UPI_QR,DEV-85521,False,False,,17849.2740625,21877.07606571123,-0.48,10,9,22,0,2023-01-22,216,0,11.61,22,109,HIGH,0,60,27.29,MEDIUM
TXN-13425,USR-0140,MRC-0208,2023-07-02 14:15:47,2023-07-02,14,SUN,75049.69,TRAVEL,UPI_ID,DEV-71119,False,False,,60697.855416666665,22508.194187365938,0.64,10,10,23,0,2023-01-17,166,0,2.48,29,1474,LOW,0,20,17.9,LOW
TXN-13426,USR-0229,MRC-0153,2023-08-12 16:19:30,2023-08-12,16,SAT,42006.75,TRAVEL,UPI_QR,DEV-47289,False,False,,71710.6262962963,127599.66281293362,-0.23,10,10,21,0,2023-01-06,218,0,1.21,38,1434,LOW,0,20,14.97,LOW
TXN-13427,USR-0182,MRC-0137,2024-02-16 23:58:56,2024-02-16,23,FRI,18158.88,FUEL,COLLECT_REQUEST,DEV-16467,False,False,,24310.165,39735.63005541626,-0.15,70,10,22,1,2023-02-17,364,0,1.55,19,1738,LOW,0,10,31.24,MEDIUM
TXN-13428,USR-0491,MRC-0288,2024-02-04 01:41:09,2024-02-04,1,SUN,12170.49,FUEL,UPI_ID,DEV-81911,False,False,,12167.406666666668,3784.7196279061363,0.0,100,9,23,1,2023-01-25,375,0,1.04,46,292,LOW,0,10,36.83,MEDIUM
TXN-13429,USR-0364,MRC-0205,2023-12-07 18:12:21,2023-12-07,18,THU,36720.17,GAMING,UPI_ID,DEV-66408,False,False,,104424.1346875,185659.12944339102,-0.36,10,7,20,0,2023-01-23,318,0,11.49,22,1315,HIGH,0,60,27.19,MEDIUM
TXN-13430,USR-0063,MRC-0011,2023-06-17 02:23:41,2023-06-17,2,SAT,4800.6,GAMING,UPI_ID,DEV-29250,False,False,,9536.015806451613,4041.3382492905116,-1.17,100,10,20,1,2023-02-19,118,0,11.41,8,604,HIGH,0,60,50.13,HIGH
TXN-13431,USR-0081,MRC-0120,2023-11-28 15:32:23,2023-11-28,15,TUE,444.09,GAMING,UPI_QR,DEV-26814,False,False,,1340.3161538461538,2036.507052075346,-0.44,10,7,20,0,2023-03-26,247,0,10.5,36,167,HIGH,0,60,26.4,MEDIUM
TXN-13432,USR-0173,MRC-0175,2023-11-02 23:46:37,2023-11-02,23,THU,19320.85,RETAIL,UPI_QR,DEV-17950,False,False,,17185.447586206898,15878.038203830625,0.13,70,7,21,1,2023-03-12,235,0,3.6,45,909,LOW,0,10,33.27,MEDIUM
TXN-13433,USR-0125,MRC-0131,2024-03-03 18:08:16,2024-03-03,18,SUN,3906.54,RETAIL,UPI_QR,DEV-60075,False,False,,6615.717307692307,2895.7881475626737,-0.94,10,9,21,0,2023-02-28,369,0,1.01,39,1397,LOW,0,10,13.81,LOW
TXN-13434,USR-0237,MRC-0053,2023-06-28 20:37:40,2023-06-28,20,WED,52562.84,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-19119,False,False,,47127.13121212122,99974.98527919175,0.05,10,10,21,0,2023-03-28,92,0,12.54,49,1566,HIGH,0,90,31.18,MEDIUM
TXN-13435,USR-0168,MRC-0176,2023-10-28 10:46:57,2023-10-28,10,SAT,12085.8,RETAIL,COLLECT_REQUEST,DEV-97643,False,False,,10182.651176470588,3333.5146030749174,0.57,10,8,22,0,2023-03-05,237,0,3.67,46,808,LOW,0,10,17.65,LOW
TXN-13436,USR-0213,MRC-0208,2023-10-01 13:25:29,2023-10-01,13,SUN,9001.49,TRAVEL,COLLECT_REQUEST,DEV-67917,False,False,,14380.210000000001,21880.556397051307,-0.25,10,10,22,0,2023-03-27,188,0,2.48,29,1474,LOW,0,20,15.98,LOW
TXN-13437,USR-0168,MRC-0265,2023-10-04 22:48:14,2023-10-04,22,WED,15551.17,FOOD,UPI_ID,DEV-97643,False,False,,10182.651176470588,3333.5146030749174,1.61,10,8,22,0,2023-03-05,213,0,3.47,23,835,LOW,0,5,20.11,MEDIUM
TXN-13438,USR-0145,MRC-0157,2024-01-27 02:27:47,2024-01-27,2,SAT,34193.8,FUEL,UPI_ID,DEV-17921,False,False,,30712.421621621623,36594.66209885083,0.1,100,7,22,1,2023-01-24,368,0,2.16,2,638,LOW,0,10,38.03,MEDIUM
TXN-13439,USR-0455,MRC-0201,2023-05-25 00:01:33,2023-05-25,0,THU,33008.85,CRYPTO_EXCHANGE,UPI_QR,DEV-74945,False,False,,24928.914285714283,7861.115802538574,1.03,70,9,21,1,2023-01-04,141,0,12.84,28,1426,HIGH,0,90,51.36,HIGH
TXN-13440,USR-0123,MRC-0067,2023-11-18 17:47:40,2023-11-18,17,SAT,22728.98,FOOD,COLLECT_REQUEST,DEV-94662,False,False,,38812.98653846154,47479.77989021642,-0.34,10,7,22,0,2023-03-30,233,0,0.78,3,1704,LOW,0,5,13.12,LOW
TXN-13441,USR-0173,MRC-0151,2024-03-17 08:46:33,2024-03-17,8,SUN,12186.05,FUEL,COLLECT_REQUEST,DEV-17950,False,False,,17185.447586206898,15878.038203830625,-0.31,10,7,21,0,2023-03-12,371,0,1.66,11,1564,LOW,0,10,14.33,LOW
TXN-13442,USR-0412,MRC-0084,2023-09-30 06:51:00,2023-09-30,6,SAT,11292.88,GAMING,UPI_QR,DEV-50787,False,False,,45255.05842105263,88491.62718506827,-0.38,40,8,23,1,2023-01-22,251,0,12.54,34,772,HIGH,0,60,39.03,MEDIUM
TXN-13443,USR-0025,MRC-0066,2023-07-18 17:42:47,2023-07-18,17,TUE,9870.76,GAMING,COLLECT_REQUEST,DEV-31685,False,False,,10864.620571428572,17083.97091072195,-0.06,10,10,23,0,2023-03-22,118,0,10.43,44,1789,HIGH,0,60,26.34,MEDIUM
TXN-13444,USR-0444,MRC-0227,2023-10-16 05:30:35,2023-10-16,5,MON,9449.63,GAMING,COLLECT_REQUEST,DEV-44871,False,False,,18366.327666666664,24333.305613166987,-0.37,40,10,20,1,2023-03-15,215,0,5.33,44,1461,MEDIUM,0,60,33.26,MEDIUM
TXN-13445,USR-0300,MRC-0166,2023-12-10 12:57:30,2023-12-10,12,SUN,17995.38,GAMING,UPI_QR,DEV-48318,False,False,,18005.306,23397.907774328905,-0.0,10,7,23,0,2023-02-12,301,0,9.07,32,1684,MEDIUM,0,60,25.26,MEDIUM
TXN-13446,USR-0498,MRC-0214,2023-06-22 08:27:34,2023-06-22,8,THU,13826.22,FUEL,UPI_ID,DEV-68421,False,False,,47850.244642857135,82036.20703333039,-0.41,10,9,21,1,2023-01-03,170,0,2.73,42,331,LOW,0,10,20.18,MEDIUM
TXN-13447,USR-0203,MRC-0021,2024-02-22 22:25:44,2024-02-22,22,THU,3371.65,FOOD,UPI_ID,DEV-62327,False,False,,4984.533703703703,2348.881734716704,-0.69,10,8,22,0,2023-02-02,385,0,2.47,19,430,LOW,0,5,14.48,LOW
TXN-13448,USR-0200,MRC-0287,2023-08-24 02:56:37,2023-08-24,2,THU,31009.42,TRAVEL,UPI_ID,DEV-56831,False,False,,31260.551081081085,49410.75380220488,-0.01,100,7,21,1,2023-03-12,165,0,1.49,37,1970,LOW,0,20,38.19,MEDIUM
TXN-13449,USR-0142,MRC-0208,2023-05-30 06:24:11,2023-05-30,6,TUE,50056.86,TRAVEL,UPI_QR,DEV-11300,False,False,,81402.3455882353,158603.8672935943,-0.2,40,7,20,1,2023-01-30,120,0,2.48,29,1474,LOW,0,20,26.98,MEDIUM
TXN-13450,USR-0146,MRC-0278,2023-10-31 16:14:07,2023-10-31,16,TUE,29866.42,FOOD,UPI_ID,DEV-26050,False,False,,54464.004117647055,18595.79507807011,-1.32,10,9,21,0,2023-02-02,271,0,0.6,19,1499,LOW,0,5,12.98,LOW
TXN-13451,USR-0499,MRC-0249,2023-06-15 17:13:46,2023-06-15,17,THU,68551.01,RETAIL,UPI_ID,DEV-80801,False,False,,66256.24804878049,103970.692200131,0.02,10,7,23,0,2023-03-21,86,0,3.28,48,317,LOW,0,10,15.68,LOW
TXN-13452,USR-0297,MRC-0129,2023-07-07 18:30:59,2023-07-07,18,FRI,15200.69,TRAVEL,UPI_QR,DEV-65834,False,False,,13841.170967741935,18401.23757302397,0.07,10,8,23,0,2023-02-27,130,0,0.28,1,696,LOW,0,20,14.43,LOW
TXN-13453,USR-0396,MRC-0236,2023-07-14 05:28:27,2023-07-14,5,FRI,23427.39,GAMING,UPI_ID,DEV-47266,False,False,,27563.450769230767,45439.752501503775,-0.09,40,10,21,1,2023-01-22,173,0,10.8,47,317,HIGH,0,60,37.64,MEDIUM
TXN-13454,USR-0477,MRC-0294,2023-06-09 21:45:48,2023-06-09,21,FRI,46877.74,TRAVEL,UPI_ID,DEV-17387,False,False,,30936.09333333333,12437.181616142649,1.28,10,8,21,0,2023-03-11,90,0,3.47,17,356,LOW,0,20,20.62,MEDIUM
TXN-13455,USR-0035,MRC-0181,2023-12-27 10:53:45,2023-12-27,10,WED,12208.87,CRYPTO_EXCHANGE,UPI_QR,DEV-99835,False,False,,29646.477826086957,38068.170312175374,-0.46,10,9,23,0,2023-03-14,288,0,10.22,3,1700,HIGH,0,90,29.18,MEDIUM
TXN-13456,USR-0447,MRC-0235,2024-03-24 06:22:37,2024-03-24,6,SUN,18334.34,FUEL,UPI_ID,DEV-67225,False,False,,23064.319230769233,8434.25847384673,-0.56,40,10,22,1,2023-01-08,441,0,2.11,24,404,LOW,0,10,25.69,MEDIUM
TXN-13457,USR-0129,MRC-0177,2023-11-15 06:46:00,2023-11-15,6,WED,56420.17,FOOD,UPI_ID,DEV-54260,False,False,,56637.32928571429,52295.45957263281,-0.0,40,8,21,1,2023-03-15,245,0,2.69,12,495,LOW,0,5,25.65,MEDIUM
